Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
2019-02-21 23:45:42.850,0.133,0.313,0.941
2019-02-21 23:45:42.863,0.129,0.309,0.941
2019-02-21 23:45:42.875,0.125,0.305,0.938
2019-02-21 23:45:42.888,0.125,0.305,0.934
2019-02-21 23:45:42.900,0.125,0.305,0.930
2019-02-21 23:45:42.913,0.129,0.309,0.934
2019-02-21 23:45:42.925,0.133,0.305,0.938
2019-02-21 23:45:42.938,0.129,0.301,0.934
2019-02-21 23:45:42.950,0.121,0.297,0.934
2019-02-21 23:45:42.963,0.129,0.301,0.934
2019-02-21 23:45:42.975,0.129,0.301,0.930
2019-02-21 23:45:42.988,0.129,0.305,0.930
2019-02-21 23:45:43.000,0.121,0.313,0.930
2019-02-21 23:45:43.013,0.125,0.309,0.934
2019-02-21 23:45:43.025,0.129,0.309,0.934
2019-02-21 23:45:43.038,0.129,0.309,0.938
2019-02-21 23:45:43.050,0.129,0.305,0.938
2019-02-21 23:45:43.063,0.125,0.301,0.934
2019-02-21 23:45:43.075,0.133,0.297,0.941
2019-02-21 23:45:43.088,0.137,0.305,0.934
2019-02-21 23:45:43.100,0.137,0.305,0.941
2019-02-21 23:45:43.113,0.137,0.305,0.945
2019-02-21 23:45:43.125,0.137,0.309,0.941
2019-02-21 23:45:43.138,0.137,0.305,0.938
2019-02-21 23:45:43.150,0.133,0.305,0.934
2019-02-21 23:45:43.163,0.125,0.305,0.930
2019-02-21 23:45:43.175,0.129,0.309,0.934
2019-02-21 23:45:43.188,0.125,0.309,0.934
2019-02-21 23:45:43.200,0.129,0.305,0.934
2019-02-21 23:45:43.213,0.129,0.305,0.941
2019-02-21 23:45:43.225,0.129,0.301,0.938
2019-02-21 23:45:43.238,0.129,0.305,0.938
2019-02-21 23:45:43.250,0.133,0.305,0.930
2019-02-21 23:45:43.263,0.129,0.305,0.930
2019-02-21 23:45:43.275,0.129,0.305,0.934
2019-02-21 23:45:43.288,0.133,0.305,0.930
2019-02-21 23:45:43.300,0.133,0.305,0.934
2019-02-21 23:45:43.313,0.129,0.301,0.930
2019-02-21 23:45:43.325,0.129,0.301,0.934
2019-02-21 23:45:43.338,0.133,0.301,0.938
2019-02-21 23:45:43.350,0.129,0.305,0.938
2019-02-21 23:45:43.363,0.133,0.305,0.938
2019-02-21 23:45:43.375,0.133,0.309,0.938
2019-02-21 23:45:43.388,0.129,0.305,0.934
2019-02-21 23:45:43.400,0.125,0.309,0.930
2019-02-21 23:45:43.413,0.129,0.305,0.930
2019-02-21 23:45:43.425,0.125,0.309,0.938
2019-02-21 23:45:43.438,0.129,0.309,0.941
2019-02-21 23:45:43.450,0.133,0.309,0.938
2019-02-21 23:45:43.463,0.133,0.309,0.938
2019-02-21 23:45:43.475,0.129,0.309,0.941
2019-02-21 23:45:43.488,0.133,0.305,0.941
2019-02-21 23:45:43.500,0.117,0.305,0.941
2019-02-21 23:45:43.513,0.129,0.293,0.941
2019-02-21 23:45:43.525,0.129,0.301,0.938
2019-02-21 23:45:43.538,0.133,0.305,0.938
2019-02-21 23:45:43.550,0.137,0.305,0.934
2019-02-21 23:45:43.563,0.129,0.305,0.930
2019-02-21 23:45:43.575,0.129,0.305,0.926
2019-02-21 23:45:43.588,0.129,0.301,0.938
2019-02-21 23:45:43.600,0.129,0.301,0.938
2019-02-21 23:45:43.613,0.129,0.309,0.938
2019-02-21 23:45:43.625,0.133,0.313,0.941
2019-02-21 23:45:43.638,0.125,0.313,0.941
2019-02-21 23:45:43.650,0.125,0.320,0.934
2019-02-21 23:45:43.663,0.121,0.320,0.926
2019-02-21 23:45:43.675,0.121,0.313,0.922
2019-02-21 23:45:43.688,0.121,0.309,0.934
2019-02-21 23:45:43.700,0.129,0.305,0.938
2019-02-21 23:45:43.713,0.133,0.301,0.941
2019-02-21 23:45:43.725,0.137,0.297,0.945
2019-02-21 23:45:43.738,0.133,0.301,0.945
2019-02-21 23:45:43.750,0.133,0.301,0.945
2019-02-21 23:45:43.763,0.133,0.305,0.938
2019-02-21 23:45:43.775,0.133,0.309,0.934
2019-02-21 23:45:43.788,0.133,0.309,0.934
2019-02-21 23:45:43.800,0.133,0.313,0.941
2019-02-21 23:45:43.813,0.125,0.309,0.938
2019-02-21 23:45:43.825,0.125,0.309,0.938
2019-02-21 23:45:43.838,0.125,0.316,0.934
2019-02-21 23:45:43.850,0.125,0.309,0.934
2019-02-21 23:45:43.863,0.125,0.305,0.934
2019-02-21 23:45:43.875,0.129,0.309,0.934
2019-02-21 23:45:43.888,0.133,0.305,0.930
2019-02-21 23:45:43.900,0.133,0.309,0.934
2019-02-21 23:45:43.913,0.133,0.305,0.941
2019-02-21 23:45:43.925,0.129,0.301,0.941
2019-02-21 23:45:43.938,0.133,0.305,0.941
2019-02-21 23:45:43.950,0.133,0.309,0.938
2019-02-21 23:45:43.963,0.137,0.309,0.938
2019-02-21 23:45:43.975,0.137,0.313,0.934
2019-02-21 23:45:43.988,0.129,0.313,0.938
2019-02-21 23:45:44.000,0.125,0.316,0.934
2019-02-21 23:45:44.013,0.129,0.309,0.934
2019-02-21 23:45:44.025,0.125,0.309,0.934
2019-02-21 23:45:44.038,0.125,0.305,0.930
2019-02-21 23:45:44.050,0.125,0.305,0.934
2019-02-21 23:45:44.063,0.125,0.305,0.934
2019-02-21 23:45:44.075,0.129,0.309,0.938
2019-02-21 23:45:44.088,0.129,0.309,0.938
2019-02-21 23:45:44.100,0.129,0.313,0.938
2019-02-21 23:45:44.113,0.129,0.309,0.934
2019-02-21 23:45:44.125,0.129,0.309,0.938
2019-02-21 23:45:44.138,0.129,0.309,0.938
2019-02-21 23:45:44.150,0.125,0.309,0.930
2019-02-21 23:45:44.163,0.125,0.305,0.934
2019-02-21 23:45:44.175,0.129,0.309,0.938
2019-02-21 23:45:44.188,0.133,0.309,0.941
2019-02-21 23:45:44.200,0.129,0.309,0.941
2019-02-21 23:45:44.213,0.133,0.305,0.938
2019-02-21 23:45:44.225,0.129,0.305,0.938
2019-02-21 23:45:44.238,0.129,0.305,0.934
2019-02-21 23:45:44.250,0.133,0.309,0.934
2019-02-21 23:45:44.263,0.129,0.305,0.930
2019-02-21 23:45:44.275,0.133,0.309,0.938
2019-02-21 23:45:44.288,0.133,0.309,0.934
2019-02-21 23:45:44.300,0.129,0.309,0.938
2019-02-21 23:45:44.313,0.125,0.309,0.934
2019-02-21 23:45:44.325,0.125,0.313,0.934
2019-02-21 23:45:44.338,0.133,0.309,0.934
2019-02-21 23:45:44.350,0.129,0.309,0.930
2019-02-21 23:45:44.363,0.133,0.309,0.938
2019-02-21 23:45:44.375,0.133,0.309,0.938
2019-02-21 23:45:44.388,0.133,0.309,0.941
2019-02-21 23:45:44.400,0.133,0.309,0.934
2019-02-21 23:45:44.413,0.125,0.305,0.934
2019-02-21 23:45:44.425,0.125,0.305,0.934
2019-02-21 23:45:44.438,0.125,0.309,0.930
2019-02-21 23:45:44.450,0.121,0.313,0.930
2019-02-21 23:45:44.463,0.125,0.313,0.934
2019-02-21 23:45:44.475,0.125,0.309,0.938
2019-02-21 23:45:44.488,0.121,0.309,0.930
2019-02-21 23:45:44.500,0.113,0.309,0.926
2019-02-21 23:45:44.513,0.117,0.309,0.934
2019-02-21 23:45:44.525,0.121,0.305,0.938
2019-02-21 23:45:44.538,0.133,0.309,0.934
2019-02-21 23:45:44.550,0.129,0.309,0.938
2019-02-21 23:45:44.563,0.137,0.309,0.930
2019-02-21 23:45:44.575,0.125,0.309,0.930
2019-02-21 23:45:44.588,0.125,0.305,0.934
2019-02-21 23:45:44.600,0.133,0.301,0.934
2019-02-21 23:45:44.613,0.133,0.309,0.941
2019-02-21 23:45:44.625,0.125,0.309,0.941
2019-02-21 23:45:44.638,0.129,0.313,0.934
2019-02-21 23:45:44.650,0.121,0.320,0.930
2019-02-21 23:45:44.663,0.117,0.320,0.926
2019-02-21 23:45:44.675,0.113,0.320,0.926
2019-02-21 23:45:44.688,0.117,0.316,0.922
2019-02-21 23:45:44.700,0.121,0.309,0.934
2019-02-21 23:45:44.713,0.129,0.309,0.941
2019-02-21 23:45:44.725,0.129,0.305,0.941
2019-02-21 23:45:44.738,0.125,0.301,0.941
2019-02-21 23:45:44.750,0.125,0.301,0.938
2019-02-21 23:45:44.763,0.125,0.301,0.941
2019-02-21 23:45:44.775,0.125,0.305,0.930
2019-02-21 23:45:44.788,0.125,0.316,0.930
2019-02-21 23:45:44.800,0.129,0.320,0.926
2019-02-21 23:45:44.813,0.125,0.316,0.930
2019-02-21 23:45:44.825,0.129,0.309,0.941
2019-02-21 23:45:44.838,0.125,0.313,0.938
2019-02-21 23:45:44.850,0.125,0.313,0.934
2019-02-21 23:45:44.863,0.125,0.309,0.938
2019-02-21 23:45:44.875,0.125,0.309,0.934
2019-02-21 23:45:44.888,0.129,0.309,0.934
2019-02-21 23:45:44.900,0.133,0.309,0.930
2019-02-21 23:45:44.913,0.133,0.309,0.930
2019-02-21 23:45:44.925,0.129,0.305,0.938
2019-02-21 23:45:44.938,0.125,0.309,0.934
2019-02-21 23:45:44.950,0.125,0.309,0.934
2019-02-21 23:45:44.963,0.125,0.309,0.930
2019-02-21 23:45:44.975,0.129,0.320,0.926
2019-02-21 23:45:44.988,0.129,0.316,0.930
2019-02-21 23:45:45.000,0.117,0.324,0.926
2019-02-21 23:45:45.013,0.129,0.316,0.934
2019-02-21 23:45:45.025,0.129,0.316,0.930
2019-02-21 23:45:45.038,0.133,0.309,0.938
2019-02-21 23:45:45.050,0.129,0.309,0.938
2019-02-21 23:45:45.063,0.129,0.309,0.938
2019-02-21 23:45:45.075,0.133,0.309,0.934
2019-02-21 23:45:45.088,0.133,0.309,0.930
2019-02-21 23:45:45.100,0.133,0.309,0.934
2019-02-21 23:45:45.113,0.129,0.313,0.938
2019-02-21 23:45:45.125,0.121,0.309,0.938
2019-02-21 23:45:45.138,0.121,0.313,0.930
2019-02-21 23:45:45.150,0.125,0.313,0.938
2019-02-21 23:45:45.163,0.121,0.320,0.941
2019-02-21 23:45:45.175,0.125,0.313,0.941
2019-02-21 23:45:45.188,0.125,0.309,0.941
2019-02-21 23:45:45.200,0.125,0.309,0.941
2019-02-21 23:45:45.213,0.129,0.305,0.934
2019-02-21 23:45:45.225,0.129,0.309,0.930
2019-02-21 23:45:45.238,0.129,0.313,0.934
2019-02-21 23:45:45.250,0.121,0.313,0.934
2019-02-21 23:45:45.263,0.125,0.309,0.930
2019-02-21 23:45:45.275,0.129,0.309,0.938
2019-02-21 23:45:45.288,0.125,0.309,0.938
2019-02-21 23:45:45.300,0.125,0.309,0.934
2019-02-21 23:45:45.313,0.121,0.313,0.934
2019-02-21 23:45:45.325,0.125,0.309,0.934
2019-02-21 23:45:45.338,0.125,0.313,0.934
2019-02-21 23:45:45.350,0.125,0.316,0.934
2019-02-21 23:45:45.363,0.125,0.313,0.938
2019-02-21 23:45:45.375,0.129,0.313,0.941
2019-02-21 23:45:45.388,0.129,0.313,0.934
2019-02-21 23:45:45.400,0.125,0.309,0.938
2019-02-21 23:45:45.413,0.121,0.309,0.934
2019-02-21 23:45:45.425,0.125,0.309,0.934
2019-02-21 23:45:45.438,0.125,0.309,0.926
2019-02-21 23:45:45.450,0.121,0.309,0.934
2019-02-21 23:45:45.463,0.121,0.313,0.941
2019-02-21 23:45:45.475,0.125,0.313,0.941
2019-02-21 23:45:45.488,0.125,0.316,0.938
2019-02-21 23:45:45.500,0.109,0.320,0.934
2019-02-21 23:45:45.513,0.121,0.316,0.945
2019-02-21 23:45:45.525,0.125,0.316,0.934
2019-02-21 23:45:45.538,0.125,0.313,0.926
2019-02-21 23:45:45.550,0.117,0.309,0.934
2019-02-21 23:45:45.563,0.121,0.309,0.938
2019-02-21 23:45:45.575,0.125,0.309,0.941
2019-02-21 23:45:45.588,0.133,0.313,0.934
2019-02-21 23:45:45.600,0.133,0.313,0.930
2019-02-21 23:45:45.613,0.133,0.316,0.926
2019-02-21 23:45:45.625,0.133,0.320,0.930
2019-02-21 23:45:45.638,0.129,0.309,0.934
2019-02-21 23:45:45.650,0.133,0.309,0.941
2019-02-21 23:45:45.663,0.133,0.309,0.945
2019-02-21 23:45:45.675,0.129,0.309,0.949
2019-02-21 23:45:45.688,0.117,0.313,0.934
2019-02-21 23:45:45.700,0.125,0.324,0.926
2019-02-21 23:45:45.713,0.121,0.324,0.926
2019-02-21 23:45:45.725,0.117,0.328,0.926
2019-02-21 23:45:45.738,0.117,0.324,0.930
2019-02-21 23:45:45.750,0.129,0.316,0.938
2019-02-21 23:45:45.763,0.129,0.309,0.938
2019-02-21 23:45:45.775,0.129,0.305,0.934
2019-02-21 23:45:45.788,0.125,0.305,0.938
2019-02-21 23:45:45.800,0.125,0.305,0.930
2019-02-21 23:45:45.813,0.125,0.309,0.930
2019-02-21 23:45:45.825,0.125,0.309,0.934
2019-02-21 23:45:45.838,0.129,0.316,0.930
2019-02-21 23:45:45.850,0.129,0.316,0.938
2019-02-21 23:45:45.863,0.133,0.320,0.938
2019-02-21 23:45:45.875,0.129,0.316,0.938
2019-02-21 23:45:45.888,0.129,0.313,0.934
2019-02-21 23:45:45.900,0.125,0.313,0.930
2019-02-21 23:45:45.913,0.121,0.309,0.930
2019-02-21 23:45:45.925,0.121,0.309,0.934
2019-02-21 23:45:45.938,0.125,0.309,0.934
2019-02-21 23:45:45.950,0.129,0.309,0.938
2019-02-21 23:45:45.963,0.129,0.313,0.941
2019-02-21 23:45:45.975,0.133,0.309,0.941
2019-02-21 23:45:45.988,0.129,0.309,0.934
2019-02-21 23:45:46.000,0.121,0.313,0.934
2019-02-21 23:45:46.013,0.121,0.313,0.934
2019-02-21 23:45:46.025,0.121,0.313,0.930
2019-02-21 23:45:46.038,0.117,0.313,0.938
2019-02-21 23:45:46.050,0.125,0.316,0.930
2019-02-21 23:45:46.063,0.133,0.313,0.941
2019-02-21 23:45:46.075,0.129,0.309,0.934
2019-02-21 23:45:46.088,0.129,0.313,0.938
2019-02-21 23:45:46.100,0.129,0.309,0.934
2019-02-21 23:45:46.113,0.133,0.309,0.930
2019-02-21 23:45:46.125,0.133,0.309,0.930
2019-02-21 23:45:46.138,0.129,0.309,0.934
2019-02-21 23:45:46.150,0.129,0.309,0.934
2019-02-21 23:45:46.163,0.125,0.309,0.934
2019-02-21 23:45:46.175,0.125,0.309,0.938
2019-02-21 23:45:46.188,0.133,0.309,0.938
2019-02-21 23:45:46.200,0.133,0.309,0.930
2019-02-21 23:45:46.213,0.129,0.313,0.934
2019-02-21 23:45:46.225,0.129,0.309,0.934
2019-02-21 23:45:46.238,0.129,0.309,0.938
2019-02-21 23:45:46.250,0.133,0.309,0.934
2019-02-21 23:45:46.263,0.129,0.309,0.934
2019-02-21 23:45:46.275,0.125,0.309,0.941
2019-02-21 23:45:46.288,0.129,0.313,0.938
2019-02-21 23:45:46.300,0.125,0.309,0.938
2019-02-21 23:45:46.313,0.129,0.309,0.938
2019-02-21 23:45:46.325,0.129,0.309,0.938
2019-02-21 23:45:46.338,0.133,0.309,0.930
2019-02-21 23:45:46.350,0.129,0.309,0.938
2019-02-21 23:45:46.363,0.125,0.305,0.930
2019-02-21 23:45:46.375,0.121,0.309,0.934
2019-02-21 23:45:46.388,0.129,0.305,0.930
2019-02-21 23:45:46.400,0.129,0.305,0.938
2019-02-21 23:45:46.413,0.129,0.309,0.934
2019-02-21 23:45:46.425,0.129,0.309,0.941
2019-02-21 23:45:46.438,0.129,0.305,0.938
2019-02-21 23:45:46.450,0.133,0.305,0.934
2019-02-21 23:45:46.463,0.133,0.309,0.941
2019-02-21 23:45:46.475,0.129,0.309,0.941
2019-02-21 23:45:46.488,0.129,0.309,0.941
2019-02-21 23:45:46.500,0.117,0.320,0.938
2019-02-21 23:45:46.513,0.121,0.313,0.938
2019-02-21 23:45:46.525,0.125,0.309,0.934
2019-02-21 23:45:46.538,0.121,0.309,0.938
2019-02-21 23:45:46.550,0.129,0.305,0.938
2019-02-21 23:45:46.563,0.125,0.305,0.930
2019-02-21 23:45:46.575,0.133,0.305,0.934
2019-02-21 23:45:46.588,0.129,0.301,0.938
2019-02-21 23:45:46.600,0.133,0.309,0.930
2019-02-21 23:45:46.613,0.137,0.305,0.930
2019-02-21 23:45:46.625,0.125,0.301,0.934
2019-02-21 23:45:46.638,0.125,0.301,0.934
2019-02-21 23:45:46.650,0.133,0.293,0.941
2019-02-21 23:45:46.663,0.141,0.301,0.941
2019-02-21 23:45:46.675,0.137,0.305,0.941
2019-02-21 23:45:46.688,0.133,0.313,0.941
2019-02-21 23:45:46.700,0.125,0.316,0.934
2019-02-21 23:45:46.713,0.129,0.320,0.926
2019-02-21 23:45:46.725,0.121,0.320,0.922
2019-02-21 23:45:46.738,0.121,0.309,0.930
2019-02-21 23:45:46.750,0.125,0.305,0.934
2019-02-21 23:45:46.763,0.129,0.301,0.941
2019-02-21 23:45:46.775,0.133,0.297,0.941
2019-02-21 23:45:46.788,0.137,0.293,0.945
2019-02-21 23:45:46.800,0.137,0.297,0.941
2019-02-21 23:45:46.813,0.137,0.297,0.945
2019-02-21 23:45:46.825,0.133,0.305,0.934
2019-02-21 23:45:46.838,0.129,0.305,0.934
2019-02-21 23:45:46.850,0.129,0.309,0.934
2019-02-21 23:45:46.863,0.129,0.313,0.934
2019-02-21 23:45:46.875,0.129,0.313,0.938
2019-02-21 23:45:46.888,0.133,0.313,0.938
2019-02-21 23:45:46.900,0.137,0.309,0.938
2019-02-21 23:45:46.913,0.133,0.309,0.938
2019-02-21 23:45:46.925,0.133,0.309,0.934
2019-02-21 23:45:46.938,0.129,0.305,0.930
2019-02-21 23:45:46.950,0.129,0.305,0.926
2019-02-21 23:45:46.963,0.133,0.301,0.941
2019-02-21 23:45:46.975,0.133,0.301,0.945
2019-02-21 23:45:46.988,0.133,0.297,0.941
2019-02-21 23:45:47.000,0.125,0.301,0.945
2019-02-21 23:45:47.013,0.133,0.301,0.934
2019-02-21 23:45:47.025,0.129,0.301,0.926
2019-02-21 23:45:47.038,0.133,0.309,0.930
2019-02-21 23:45:47.050,0.133,0.309,0.930
2019-02-21 23:45:47.063,0.133,0.309,0.930
2019-02-21 23:45:47.075,0.133,0.309,0.926
2019-02-21 23:45:47.088,0.133,0.305,0.934
2019-02-21 23:45:47.100,0.137,0.305,0.934
2019-02-21 23:45:47.113,0.133,0.305,0.934
2019-02-21 23:45:47.125,0.129,0.301,0.930
2019-02-21 23:45:47.138,0.137,0.305,0.938
2019-02-21 23:45:47.150,0.137,0.309,0.941
2019-02-21 23:45:47.163,0.133,0.305,0.934
2019-02-21 23:45:47.175,0.129,0.305,0.938
2019-02-21 23:45:47.188,0.125,0.305,0.945
2019-02-21 23:45:47.200,0.129,0.305,0.934
2019-02-21 23:45:47.213,0.133,0.305,0.938
2019-02-21 23:45:47.225,0.129,0.305,0.938
2019-02-21 23:45:47.238,0.129,0.305,0.938
2019-02-21 23:45:47.250,0.129,0.301,0.938
2019-02-21 23:45:47.263,0.133,0.305,0.941
2019-02-21 23:45:47.275,0.129,0.305,0.938
2019-02-21 23:45:47.288,0.133,0.305,0.934
2019-02-21 23:45:47.300,0.137,0.305,0.941
2019-02-21 23:45:47.313,0.129,0.305,0.938
2019-02-21 23:45:47.325,0.129,0.309,0.934
2019-02-21 23:45:47.338,0.133,0.309,0.934
2019-02-21 23:45:47.350,0.133,0.301,0.938
2019-02-21 23:45:47.363,0.133,0.305,0.941
2019-02-21 23:45:47.375,0.129,0.305,0.930
2019-02-21 23:45:47.388,0.129,0.305,0.930
2019-02-21 23:45:47.400,0.129,0.305,0.934
2019-02-21 23:45:47.413,0.133,0.301,0.934
2019-02-21 23:45:47.425,0.125,0.305,0.934
2019-02-21 23:45:47.438,0.125,0.297,0.938
2019-02-21 23:45:47.450,0.125,0.305,0.938
2019-02-21 23:45:47.463,0.129,0.309,0.938
2019-02-21 23:45:47.475,0.133,0.313,0.934
2019-02-21 23:45:47.488,0.129,0.309,0.930
2019-02-21 23:45:47.500,0.117,0.309,0.930
2019-02-21 23:45:47.513,0.129,0.305,0.934
2019-02-21 23:45:47.525,0.125,0.305,0.926
2019-02-21 23:45:47.538,0.129,0.301,0.938
2019-02-21 23:45:47.550,0.129,0.305,0.930
2019-02-21 23:45:47.563,0.133,0.309,0.938
2019-02-21 23:45:47.575,0.133,0.305,0.930
2019-02-21 23:45:47.588,0.129,0.301,0.934
2019-02-21 23:45:47.600,0.129,0.297,0.934
2019-02-21 23:45:47.613,0.133,0.297,0.941
2019-02-21 23:45:47.625,0.137,0.297,0.945
2019-02-21 23:45:47.638,0.133,0.305,0.945
2019-02-21 23:45:47.650,0.129,0.309,0.941
2019-02-21 23:45:47.663,0.129,0.313,0.934
2019-02-21 23:45:47.675,0.125,0.320,0.930
2019-02-21 23:45:47.688,0.117,0.316,0.934
2019-02-21 23:45:47.700,0.121,0.313,0.926
2019-02-21 23:45:47.713,0.129,0.309,0.930
2019-02-21 23:45:47.725,0.129,0.305,0.934
2019-02-21 23:45:47.738,0.129,0.297,0.941
2019-02-21 23:45:47.750,0.133,0.293,0.938
2019-02-21 23:45:47.763,0.133,0.297,0.938
2019-02-21 23:45:47.775,0.129,0.301,0.934
2019-02-21 23:45:47.788,0.129,0.309,0.938
2019-02-21 23:45:47.800,0.129,0.309,0.930
2019-02-21 23:45:47.813,0.133,0.313,0.934
2019-02-21 23:45:47.825,0.129,0.313,0.938
2019-02-21 23:45:47.838,0.137,0.313,0.934
2019-02-21 23:45:47.850,0.133,0.313,0.930
2019-02-21 23:45:47.863,0.133,0.309,0.930
2019-02-21 23:45:47.875,0.129,0.309,0.938
2019-02-21 23:45:47.888,0.121,0.309,0.941
2019-02-21 23:45:47.900,0.125,0.309,0.934
2019-02-21 23:45:47.913,0.129,0.309,0.934
2019-02-21 23:45:47.925,0.133,0.309,0.941
2019-02-21 23:45:47.938,0.129,0.305,0.941
2019-02-21 23:45:47.950,0.129,0.305,0.945
2019-02-21 23:45:47.963,0.129,0.309,0.938
2019-02-21 23:45:47.975,0.125,0.309,0.938
2019-02-21 23:45:47.988,0.125,0.309,0.930
2019-02-21 23:45:48.000,0.113,0.313,0.926
2019-02-21 23:45:48.013,0.125,0.309,0.930
2019-02-21 23:45:48.025,0.121,0.309,0.930
2019-02-21 23:45:48.038,0.125,0.309,0.930
2019-02-21 23:45:48.050,0.129,0.309,0.930
2019-02-21 23:45:48.063,0.129,0.305,0.934
2019-02-21 23:45:48.075,0.129,0.305,0.930
2019-02-21 23:45:48.088,0.129,0.305,0.934
2019-02-21 23:45:48.100,0.129,0.309,0.934
2019-02-21 23:45:48.113,0.133,0.313,0.938
2019-02-21 23:45:48.125,0.133,0.309,0.941
2019-02-21 23:45:48.138,0.129,0.309,0.941
2019-02-21 23:45:48.150,0.133,0.309,0.938
2019-02-21 23:45:48.163,0.133,0.309,0.938
2019-02-21 23:45:48.175,0.129,0.309,0.934
2019-02-21 23:45:48.188,0.129,0.309,0.938
2019-02-21 23:45:48.200,0.125,0.309,0.938
2019-02-21 23:45:48.213,0.125,0.313,0.934
2019-02-21 23:45:48.225,0.125,0.309,0.930
2019-02-21 23:45:48.238,0.125,0.309,0.930
2019-02-21 23:45:48.250,0.125,0.309,0.938
2019-02-21 23:45:48.263,0.129,0.309,0.938
2019-02-21 23:45:48.275,0.125,0.309,0.934
2019-02-21 23:45:48.288,0.129,0.313,0.934
2019-02-21 23:45:48.300,0.129,0.309,0.934
2019-02-21 23:45:48.313,0.129,0.313,0.938
2019-02-21 23:45:48.325,0.129,0.313,0.934
2019-02-21 23:45:48.338,0.125,0.309,0.934
2019-02-21 23:45:48.350,0.125,0.309,0.934
2019-02-21 23:45:48.363,0.125,0.309,0.938
2019-02-21 23:45:48.375,0.129,0.309,0.934
2019-02-21 23:45:48.388,0.133,0.309,0.930
2019-02-21 23:45:48.400,0.133,0.309,0.930
2019-02-21 23:45:48.413,0.125,0.305,0.934
2019-02-21 23:45:48.425,0.129,0.309,0.934
2019-02-21 23:45:48.438,0.125,0.309,0.934
2019-02-21 23:45:48.450,0.125,0.309,0.938
2019-02-21 23:45:48.463,0.125,0.309,0.938
2019-02-21 23:45:48.475,0.121,0.309,0.938
2019-02-21 23:45:48.488,0.121,0.313,0.938
2019-02-21 23:45:48.500,0.117,0.320,0.930
2019-02-21 23:45:48.513,0.121,0.313,0.926
2019-02-21 23:45:48.525,0.121,0.309,0.926
2019-02-21 23:45:48.538,0.125,0.309,0.930
2019-02-21 23:45:48.550,0.125,0.309,0.941
2019-02-21 23:45:48.563,0.129,0.305,0.941
2019-02-21 23:45:48.575,0.137,0.309,0.934
2019-02-21 23:45:48.588,0.133,0.309,0.934
2019-02-21 23:45:48.600,0.129,0.309,0.930
2019-02-21 23:45:48.613,0.125,0.309,0.934
2019-02-21 23:45:48.625,0.125,0.305,0.938
2019-02-21 23:45:48.638,0.125,0.305,0.938
2019-02-21 23:45:48.650,0.133,0.309,0.938
2019-02-21 23:45:48.663,0.129,0.309,0.938
2019-02-21 23:45:48.675,0.121,0.316,0.934
2019-02-21 23:45:48.688,0.121,0.328,0.930
2019-02-21 23:45:48.700,0.117,0.328,0.926
2019-02-21 23:45:48.713,0.113,0.324,0.930
2019-02-21 23:45:48.725,0.121,0.320,0.926
2019-02-21 23:45:48.738,0.125,0.313,0.922
2019-02-21 23:45:48.750,0.125,0.309,0.930
2019-02-21 23:45:48.763,0.125,0.301,0.934
2019-02-21 23:45:48.775,0.129,0.297,0.941
2019-02-21 23:45:48.788,0.125,0.297,0.941
2019-02-21 23:45:48.800,0.121,0.305,0.934
2019-02-21 23:45:48.813,0.125,0.309,0.938
2019-02-21 23:45:48.825,0.125,0.313,0.934
2019-02-21 23:45:48.838,0.125,0.313,0.934
2019-02-21 23:45:48.850,0.125,0.313,0.930
2019-02-21 23:45:48.863,0.125,0.313,0.934
2019-02-21 23:45:48.875,0.125,0.313,0.930
2019-02-21 23:45:48.888,0.125,0.313,0.934
2019-02-21 23:45:48.900,0.121,0.313,0.930
2019-02-21 23:45:48.913,0.129,0.320,0.930
2019-02-21 23:45:48.925,0.129,0.313,0.934
2019-02-21 23:45:48.938,0.125,0.309,0.930
2019-02-21 23:45:48.950,0.121,0.309,0.930
2019-02-21 23:45:48.963,0.125,0.309,0.934
2019-02-21 23:45:48.975,0.125,0.309,0.941
2019-02-21 23:45:48.988,0.129,0.313,0.934
2019-02-21 23:45:49.000,0.117,0.316,0.930
2019-02-21 23:45:49.013,0.125,0.320,0.934
2019-02-21 23:45:49.025,0.117,0.316,0.934
2019-02-21 23:45:49.038,0.113,0.316,0.938
2019-02-21 23:45:49.050,0.121,0.313,0.934
2019-02-21 23:45:49.063,0.125,0.313,0.934
2019-02-21 23:45:49.075,0.125,0.309,0.938
2019-02-21 23:45:49.088,0.129,0.309,0.934
2019-02-21 23:45:49.100,0.129,0.313,0.930
2019-02-21 23:45:49.113,0.129,0.316,0.930
2019-02-21 23:45:49.125,0.125,0.316,0.938
2019-02-21 23:45:49.138,0.125,0.316,0.941
2019-02-21 23:45:49.150,0.121,0.313,0.941
2019-02-21 23:45:49.163,0.121,0.313,0.934
2019-02-21 23:45:49.175,0.121,0.313,0.934
2019-02-21 23:45:49.188,0.121,0.309,0.930
2019-02-21 23:45:49.200,0.121,0.309,0.938
2019-02-21 23:45:49.213,0.125,0.309,0.934
2019-02-21 23:45:49.225,0.125,0.309,0.930
2019-02-21 23:45:49.238,0.125,0.309,0.934
2019-02-21 23:45:49.250,0.121,0.313,0.938
2019-02-21 23:45:49.263,0.129,0.313,0.941
2019-02-21 23:45:49.275,0.125,0.309,0.934
2019-02-21 23:45:49.288,0.125,0.313,0.934
2019-02-21 23:45:49.300,0.125,0.309,0.938
